"country_code"	"meteorite_class"	"count"	"average_mass"	"max_mass"	"min_mass"	
"OMN"	"H~6"	"14"	"340.21"	"1479.5"	"10.2"	
"OMN"	"Eucrite-mmict"	"3"	"1825.37"	"5132.0"	"89.0"	
"OMN"	"CR2"	"1"	"76.0"	"76.0"	"76.0"	
"OMN"	"CM-an"	"2"	"66.0"	"90.0"	"42.0"	
"OMN"	"L/LL~6"	"2"	"1045.1"	"1959.0"	"131.2"	
"OMN"	"L/LL~5"	"2"	"315.35"	"402.4"	"228.3"	
"OMN"	"L~4"	"5"	"401.26"	"1320.0"	"21.2"	
"OMN"	"L/LL~4"	"1"	"23.6"	"23.6"	"23.6"	
"OMN"	"LL(L)3"	"1"	"1000.0"	"1000.0"	"1000.0"	
"OMN"	"L3-5"	"1"	"1856.0"	"1856.0"	"1856.0"	
"OMN"	"LL5-6"	"4"	"217.0"	"605.0"	"50.0"	
"OMN"	"R3.6"	"1"	"1749.0"	"1749.0"	"1749.0"	
"OMN"	"Lunar (feldsp. breccia)"	"5"	"72.06"	"213.2"	"3.3"	
"OMN"	"H3.2"	"1"	"175.0"	"175.0"	"175.0"	
"OMN"	"L3.7"	"3"	"248.0"	"323.0"	"190.0"	
"OMN"	"LL3.4"	"1"	"67.0"	"67.0"	"67.0"	
"OMN"	"L-melt breccia"	"1"	"454.0"	"454.0"	"454.0"	
"OMN"	"H6-melt breccia"	"2"	"130.64"	"176.0"	"85.28"	
"OMN"	"H5-melt breccia"	"1"	"110.0"	"110.0"	"110.0"	
"OMN"	"H-melt rock"	"1"	"621.0"	"621.0"	"621.0"	
"OMN"	"Eucrite-an"	"1"	"223.0"	"223.0"	"223.0"	
"OMN"	"Lunar (bas/anor)"	"1"	"2.51"	"2.51"	"2.51"	
"OMN"	"CO3"	"3"	"154.66"	"390.0"	"14.5"	
"OMN"	"LL5/6"	"1"	"262.0"	"262.0"	"262.0"	
"OMN"	"LL3/4"	"1"	"1452.0"	"1452.0"	"1452.0"	
"OMN"	"H3.8"	"2"	"117.25"	"120.0"	"114.5"	
"OMN"	"H4-5"	"24"	"714.94"	"4445.2"	"4.97"	
"OMN"	"H3.4/3.5"	"1"	"499.5"	"499.5"	"499.5"	
"OMN"	"Lunar (basalt)"	"2"	"101.5"	"154.0"	"49.0"	
"OMN"	"L3.9"	"3"	"283.93"	"432.0"	"9.79"	
"OMN"	"L3.5"	"2"	"1828.0"	"3072.0"	"584.0"	
"OMN"	"LL3-6"	"2"	"7759.86"	"15300.0"	"219.72"	
"OMN"	"LL4-6"	"3"	"4765.67"	"7269.0"	"95.0"	
"OMN"	"L/LL3"	"1"	"281.0"	"281.0"	"281.0"	
"OMN"	"H/L5"	"1"	"526.0"	"526.0"	"526.0"	
"OMN"	"H3-4"	"2"	"1365.3"	"2421.6"	"309.0"	
"OMN"	"LL3"	"3"	"169.03"	"242.0"	"57.1"	
"OMN"	"H3/4"	"5"	"317.57"	"614.43"	"15.32"	
"OMN"	"H(5?)"	"1"	"310.0"	"310.0"	"310.0"	
"OMN"	"H"	"1"	"281.0"	"281.0"	"281.0"	
"OMN"	"Chondrite-ung"	"2"	"173.52"	"204.0"	"143.03"	
"OMN"	"E4"	"1"	"104.0"	"104.0"	"104.0"	
"OMN"	"H4-an"	"1"	"60.0"	"60.0"	"60.0"	
"OMN"	"L3-6"	"2"	"218.4"	"275.0"	"161.8"	
"OMN"	"L5-6"	"8"	"1883.37"	"10006.7"	"5.5"	
"OMN"	"Diogenite"	"5"	"1036.29"	"2770.0"	"50.47"	
"OMN"	"OC"	"2"	"282.35"	"394.0"	"170.69"	
"OMN"	"L3.1"	"1"	"565.0"	"565.0"	"565.0"	
"OMN"	"H/L~4"	"1"	"411.0"	"411.0"	"411.0"	
"OMN"	"Mesosiderite"	"41"	"1238.73"	"18250.0"	"2.9"	
"OMN"	"Mesosiderite-C2"	"2"	"25613.0"	"46200.0"	"5026.0"	
"OMN"	"R5"	"7"	"107.33"	"249.4"	"0.54"	
"OMN"	"H4/6"	"5"	"1071.62"	"2738.5"	"54.5"	
"OMN"	"L-melt rock"	"2"	"32.19"	"55.5"	"8.88"	
"OMN"	"H3.4"	"1"	"257.29"	"257.287"	"257.287"	
"OMN"	"H3.7-5"	"2"	"2048.37"	"3879.0"	"217.741"	
"OMN"	"LL3.7-6"	"1"	"226.81"	"226.806"	"226.806"	
"OMN"	"EL4"	"2"	"74.06"	"127.92"	"20.2"	
"OMN"	"H3.7/3.8"	"1"	"208.6"	"208.6"	"208.6"	
"OMN"	"L3.7/3.8"	"1"	"350.0"	"350.0"	"350.0"	
"OMN"	"L3.6"	"1"	"2191.4"	"2191.4"	"2191.4"	
"OMN"	"LL3-5"	"1"	"61.13"	"61.13"	"61.13"	
"OMN"	"L3.4"	"1"	"251.03"	"251.03"	"251.03"	
"OMN"	"H3.8/3.9"	"1"	"50.13"	"50.13"	"50.13"	
"OMN"	"Brachinite"	"1"	"1435.43"	"1435.43"	"1435.43"	
"OMN"	"H3.6"	"4"	"605.3"	"1119.8"	"100.68"	
"OMN"	"H3.6-6"	"1"	"1035.8"	"1035.8"	"1035.8"	
"OMN"	"H7"	"1"	"16.97"	"16.97"	"16.97"	
"OMN"	"H3.7"	"2"	"573.74"	"991.0"	"156.48"	
"OMN"	"L3.9-5"	"1"	"31.94"	"31.94"	"31.94"	
"OMN"	"LL3.3"	"1"	"2275.0"	"2275.0"	"2275.0"	
"OMN"	"H3.8-6"	"1"	"0.69"	"0.69"	"0.69"	
"OMN"	"H3.4-5"	"1"	"230.3"	"230.3"	"230.3"	
"OMN"	"L/LL3.6/3.7"	"1"	"2618.0"	"2618.0"	"2618.0"	
"OMN"	"H/L4"	"2"	"59.75"	"87.0"	"32.5"	
"OMN"	"H/L4-5"	"1"	"1575.3"	"1575.3"	"1575.3"	
"OMN"	"EH3"	"2"	"141.28"	"162.56"	"120.0"	
"OMN"	"CH3"	"1"	"1796.0"	"1796.0"	"1796.0"	
"OMN"	"LL~5"	"8"	"60.39"	"379.59"	"2.5"	
"OMN"	"H/L6"	"1"	"42.0"	"42.0"	"42.0"	
"OMN"	"Enst achon-ung"	"1"	"78.0"	"78.0"	"78.0"	
"OMN"	"LL~3"	"3"	"19.87"	"32.8"	"11.7"	
"OMN"	"EH4/5"	"1"	"90.0"	"90.0"	"90.0"	
"OMN"	"Pallasite, PMG"	"1"	"2480.0"	"2480.0"	"2480.0"	
"OMN"	"H3.9-6"	"1"	"10.06"	"10.06"	"10.06"	
"ARE"	"H4"	"1"	"11450.0"	"11450.0"	"11450.0"	
"ARE"	"L6"	"4"	"761.25"	"2000.0"	"53.0"	
"ARE"	"Mesosiderite"	"1"	"15400.0"	"15400.0"	"15400.0"	
"ARE"	"Ureilite"	"1"	"155.0"	"155.0"	"155.0"	
"ARE"	"H6"	"3"	"91.33"	"212.0"	"15.0"	
"ARE"	"H5"	"3"	"78.33"	"205.0"	"7.0"	
"ARE"	"L4"	"1"	"200.0"	"200.0"	"200.0"	
"ARE"	"Iron, IIIAB"	"1"	"2550000.0"	"2550000.0"	"2550000.0"	
"ATA"	"H5"	"2451"	"148.62"	"110224.0"	"0.1"	
"ATA"	"H~5"	"13"	"51.64"	"280.9"	"0.21"	
"ATA"	"L5/6"	"1"	"0.5"	"0.5"	"0.5"	
"ATA"	"L6"	"2665"	"330.4"	"407000.0"	"0.2"	
"ATA"	"CM2"	"162"	"68.06"	"2804.6"	"0.2"	
"ATA"	"CO3.4"	"2"	"15.25"	"29.1"	"1.4"	
"ATA"	"L5"	"1179"	"124.33"	"19000.0"	"0.1"	
"ATA"	"Ureilite"	"55"	"76.61"	"1995.7"	"0.5"	
"ATA"	"H3.6"	"9"	"207.0"	"896.9"	"0.5"	
"ATA"	"H6"	"1523"	"100.68"	"22000.0"	"0.12"	
"ATA"	"H4"	"387"	"285.35"	"15323.0"	"0.25"	
"ATA"	"EH4"	"6"	"30.49"	"142.3"	"1.7"	
"ATA"	"CK4"	"14"	"40.09"	"437.7"	"0.4"	
"ATA"	"L4"	"169"	"135.71"	"2473.0"	"0.3"	
"ATA"	"LL3.4"	"8"	"45.25"	"285.0"	"0.9"	
"ATA"	"L3.4-3.7"	"1"	"272.0"	"272.0"	"272.0"	
"ATA"	"Aubrite"	"33"	"118.4"	"705.6"	"0.1"	
"ATA"	"LL3.3"	"5"	"185.3"	"395.2"	"10.7"	
"ATA"	"L3.5"	"71"	"125.65"	"4018.3"	"0.5"	
"ATA"	"EL6"	"13"	"230.93"	"1947.1"	"0.4"	
"ATA"	"LL6"	"420"	"97.97"	"4037.3"	"0.22"	
"ATA"	"CO3"	"8"	"22.89"	"71.4"	"0.1"	
"ATA"	"L3.8"	"10"	"163.44"	"819.6"	"0.9"	
"ATA"	"CM1/2"	"2"	"1510.1"	"3019.0"	"1.2"	
"ATA"	"CO3.5"	"2"	"784.75"	"1519.4"	"50.1"	
"ATA"	"Martian (OPX)"	"1"	"1930.9"	"1930.9"	"1930.9"	
"ATA"	"H4/5"	"25"	"668.71"	"16000.0"	"0.45"	
"ATA"	"Brachinite"	"4"	"62.3"	"180.5"	"4.1"	
"ATA"	"LL7(?)"	"1"	"8.0"	"8.0"	"8.0"	
"ATA"	"CV3"	"27"	"52.83"	"735.9"	"0.2"	
"ATA"	"LL6(?)"	"1"	"293.6"	"293.6"	"293.6"	
"ATA"	"Iron, IIIAB"	"36"	"212.8"	"4583.8"	"3.0"	
"ATA"	"EH3"	"22"	"51.26"	"574.0"	"0.2"	
"ATA"	"Acapulcoite"	"12"	"32.97"	"98.7"	"2.5"	
"ATA"	"L3.9"	"1"	"25.2"	"25.2"	"25.2"	
"ATA"	"Iron, ungrouped"	"17"	"455.23"	"2523.0"	"0.9"	
"ATA"	"Eucrite-Mg rich"	"4"	"207.92"	"560.2"	"6.9"	
"ATA"	"Diogenite"	"20"	"292.82"	"2843.0"	"1.5"	
"ATA"	"H3.5-4"	"1"	"167.3"	"167.3"	"167.3"	
"ATA"	"L3.6"	"23"	"110.14"	"621.1"	"0.9"	
"ATA"	"CH3"	"3"	"5.63"	"11.9"	"0.4"	
"ATA"	"EL3"	"12"	"40.93"	"188.6"	"1.3"	
"ATA"	"H3.7"	"8"	"70.86"	"260.7"	"7.4"	
"ATA"	"R3.6"	"1"	"13.9"	"13.9"	"13.9"	
"ATA"	"L3.7"	"11"	"545.33"	"5836.5"	"4.7"	
"ATA"	"LL4"	"40"	"80.43"	"1499.4"	"0.7"	
"ATA"	"H3"	"68"	"6.88"	"103.0"	"0.3"	
"ATA"	"H3.5"	"7"	"34.01"	"98.4"	"3.6"	
"ATA"	"H3.4"	"7"	"133.19"	"413.8"	"1.6"	
"ATA"	"L3.4"	"42"	"240.8"	"2111.0"	"0.52"	
"ATA"	"CM1"	"6"	"15.12"	"40.6"	"2.42"	
"ATA"	"H5/6"	"21"	"18.1"	"123.3"	"0.17"	
"ATA"	"L/LL3"	"10"	"9.43"	"18.3"	"1.2"	
"ATA"	"H5-6"	"6"	"9.57"	"11.55"	"3.7"	
"ATA"	"Howardite"	"45"	"185.97"	"2358.3"	"0.4"	
"ATA"	"L3"	"37"	"50.76"	"413.2"	"0.5"	
"ATA"	"H7"	"1"	"5.06"	"5.06"	"5.06"	
"ATA"	"L/LL4"	"2"	"109.91"	"196.5"	"23.32"	
"ATA"	"LL3"	"9"	"16.0"	"103.4"	"1.3"	
"ATA"	"Iron, IAB-MG"	"7"	"7040.29"	"19068.0"	"1510.0"	
"ATA"	"Eucrite-pmict"	"48"	"312.07"	"1973.0"	"0.5"	
"ATA"	"CO3.6"	"3"	"272.9"	"779.6"	"15.87"	
"ATA"	"Martian (shergottite)"	"4"	"2112.43"	"7942.0"	"12.0"	
"ATA"	"L(?)3"	"2"	"10.24"	"18.8"	"1.67"	
"ATA"	"LL5"	"1645"	"34.93"	"2835.0"	"0.1"	
"ATA"	"L3.2"	"10"	"621.78"	"5362.7"	"8.6"	
"ATA"	"L3.7-3.9"	"1"	"1470.0"	"1470.0"	"1470.0"	
"ATA"	"Mesosiderite-B1"	"3"	"415.83"	"637.1"	"70.9"	
"ATA"	"L3-6"	"3"	"120.17"	"343.1"	"5.0"	
"ATA"	"LL3.7"	"5"	"746.38"	"2727.0"	"1.7"	
"ATA"	"CO3.0"	"1"	"181.3"	"181.3"	"181.3"	
"ATA"	"H"	"2"	"6.46"	"10.61"	"2.3"	
"ATA"	"L"	"1"	"10.37"	"10.37"	"10.37"	
"ATA"	"H3.9"	"4"	"3654.9"	"14280.0"	"82.5"	
"ATA"	"Iron, IIAB"	"28"	"15220.34"	"138100.0"	"76.0"	
"ATA"	"LL3.5"	"4"	"36.95"	"102.6"	"2.6"	
"ATA"	"Iron, IVA"	"2"	"1616.25"	"2789.0"	"443.5"	
"ATA"	"L3.7-4"	"1"	"31.4"	"31.4"	"31.4"	
"ATA"	"Eucrite-unbr"	"19"	"39.91"	"154.0"	"2.6"	
"ATA"	"CV3-an"	"2"	"124.05"	"238.0"	"10.1"	
"ATA"	"Lunar (anorth)"	"6"	"133.75"	"662.5"	"3.2"	
"ATA"	"Mesosiderite"	"19"	"622.81"	"4403.0"	"0.4"	
"ATA"	"L3.3"	"7"	"61.09"	"331.2"	"1.9"	
"ATA"	"H3.3"	"3"	"28.9"	"37.1"	"15.8"	
"ATA"	"LL3.6"	"5"	"17.22"	"58.8"	"1.6"	
"ATA"	"Chondrite-fusion crust"	"2"	"1.1"	"1.7"	"0.5"	
"ATA"	"L3.5-3.7"	"1"	"149.5"	"149.5"	"149.5"	
"ATA"	"L5-6"	"1"	"1213.2"	"1213.2"	"1213.2"	
"ATA"	"H4-6"	"7"	"66.03"	"313.9"	"1.7"	
"ATA"	"C2-ung"	"4"	"79.38"	"167.5"	"33.1"	
"ATA"	"Iron, IIAB-an"	"1"	"59.0"	"59.0"	"59.0"	
"ATA"	"L3.3-3.7"	"1"	"15.4"	"15.4"	"15.4"	
"ATA"	"Ureilite-pmict"	"4"	"39.44"	"91.3"	"2.47"	
"ATA"	"CK5"	"52"	"45.26"	"1041.0"	"1.3"	
"ATA"	"Iron, IAB-sLL"	"3"	"137.77"	"188.6"	"64.4"	
"ATA"	"Iron, IIE-an"	"1"	"15.2"	"15.2"	"15.2"	
"ATA"	"L3.2-3.6"	"1"	"65.3"	"65.3"	"65.3"	
"ATA"	"L3.3-3.6"	"1"	"203.3"	"203.3"	"203.3"	
"ATA"	"Iron, IAB-ung"	"5"	"30.52"	"72.2"	"10.7"	
"ATA"	"Acapulcoite/Lodranite"	"3"	"29.82"	"59.6"	"4.86"	
"ATA"	"Mesosiderite-B"	"1"	"8132.0"	"8132.0"	"8132.0"	
"ATA"	"Lunar (basalt)"	"3"	"35.69"	"52.97"	"23.4"	
"ATA"	"Eucrite-br"	"18"	"96.38"	"613.2"	"2.7"	
"ATA"	"CR2"	"56"	"26.05"	"103.7"	"0.3"	
"ATA"	"CK5/6"	"1"	"32.8"	"32.8"	"32.8"	
"ATA"	"L3.05"	"2"	"231.15"	"452.6"	"9.7"	
"ATA"	"C2"	"1"	"0.8"	"0.8"	"0.8"	
"ATA"	"LL7"	"3"	"7.33"	"10.1"	"2.0"	
"ATA"	"C4/5"	"1"	"226.0"	"226.0"	"226.0"	
"ATA"	"H4-an"	"5"	"232.76"	"414.0"	"8.5"	
"ATA"	"EH4/5"	"7"	"28.09"	"95.7"	"2.7"	
"ATA"	"L/LL3.2"	"1"	"16.4"	"16.4"	"16.4"	
"ATA"	"H3/4"	"13"	"10.08"	"44.1"	"0.1"	
"ATA"	"H3-4"	"3"	"5.19"	"12.31"	"1.5"	
"ATA"	"H3-6"	"14"	"6.7"	"18.2"	"0.8"	
"ATA"	"L4/5"	"1"	"8.4"	"8.4"	"8.4"	
"ATA"	"H3-5"	"6"	"5.18"	"15.5"	"0.7"	
"ATA"	"LL(L)3"	"1"	"9.9"	"9.9"	"9.9"	
"ATA"	"H4-5"	"5"	"9.95"	"23.33"	"3.5"	
"ATA"	"Lodranite"	"5"	"9.84"	"35.3"	"1.5"	
"ATA"	"EL4"	"2"	"10.93"	"20.66"	"1.2"	
"ATA"	"L7"	"13"	"6.99"	"28.0"	"0.8"	
"ATA"	"L/LL(?)3"	"1"	"2.0"	"2.0"	"2.0"	
"ATA"	"L4-6"	"1"	"24.05"	"24.05"	"24.05"	
"ATA"	"Eucrite"	"1"	"0.93"	"0.93"	"0.93"	
"ATA"	"H3.9/4"	"1"	"9.73"	"9.73"	"9.73"	
"ATA"	"H3.9-6"	"1"	"7.13"	"7.13"	"7.13"	
"ATA"	"L6/7"	"2"	"3.0"	"3.7"	"2.29"	
"ATA"	"H3.8"	"9"	"41.08"	"157.02"	"0.64"	
"ATA"	"H3.2"	"1"	"1.77"	"1.77"	"1.77"	
"ATA"	"H4(?)"	"1"	"0.4"	"0.4"	"0.4"	
"ATA"	"L3.1"	"3"	"258.67"	"502.0"	"4.2"	
"ATA"	"Chondrite-ung"	"1"	"213.4"	"213.4"	"213.4"	
"ATA"	"Diogenite-an"	"1"	"250.6"	"250.6"	"250.6"	
"ATA"	"CR1"	"1"	"106.2"	"106.2"	"106.2"	
"ATA"	"LL3.8"	"1"	"12.69"	"12.69"	"12.69"	
"ATA"	"C3-ung"	"3"	"139.13"	"192.8"	"110.9"	
"ATA"	"Angrite"	"2"	"3.75"	"6.9"	"0.6"	
"ATA"	"L3.5-3.9"	"1"	"325.8"	"325.8"	"325.8"	
"ATA"	"L3.2-3.5"	"1"	"351.7"	"351.7"	"351.7"	
"ATA"	"L3.0"	"1"	"28.9"	"28.9"	"28.9"	
"ATA"	"L3.3-3.5"	"1"	"4.9"	"4.9"	"4.9"	
"ATA"	"Iron, IAB-sLH"	"1"	"21.1"	"21.1"	"21.1"	
"ATA"	"L3.0-3.7"	"1"	"50.1"	"50.1"	"50.1"	
"ATA"	"Mesosiderite-A"	"1"	"269.5"	"269.5"	"269.5"	
"ATA"	"CK6"	"1"	"50.5"	"50.5"	"50.5"	
"ATA"	"E3-an"	"6"	"25.67"	"110.3"	"0.4"	
"ATA"	"K"	"1"	"23.1"	"23.1"	"23.1"	
"ATA"	"EH5"	"3"	"24.7"	"46.5"	"7.4"	
"ATA"	"H-metal"	"1"	"1.3"	"1.3"	"1.3"	
"ATA"	"Iron"	"3"	"7333.8"	"22000.0"	"0.6"	
"ATA"	"Ureilite-an"	"2"	"16.85"	"30.6"	"3.1"	
"ATA"	"E3"	"1"	"1.41"	"1.41"	"1.41"	
"ATA"	"L-imp melt"	"1"	"9.1"	"9.1"	"9.1"	
"ATA"	"L/LL5"	"1"	"345.3"	"345.3"	"345.3"	
"ATA"	"Fusion crust"	"1"	"0.01"	"0.013"	"0.013"	
"ATA"	"L(LL)3.05"	"2"	"491.55"	"774.9"	"208.2"	
"ATA"	"R3"	"1"	"10.3"	"10.3"	"10.3"	
"ATA"	"L3.10"	"1"	"404.0"	"404.0"	"404.0"	
"ATA"	"Iron, IID"	"1"	"82.7"	"82.7"	"82.7"	
"ATA"	"Martian (nakhlite)"	"1"	"715.2"	"715.2"	"715.2"	
"ATA"	"Iron, IAB complex"	"1"	"119.96"	"119.96"	"119.96"	
"ATA"	"Achondrite-ung"	"1"	"1.1"	"1.1"	"1.1"	
"ATA"	"E4"	"1"	"0.9"	"0.9"	"0.9"	
"ATA"	"Pallasite"	"1"	"3.3"	"3.3"	"3.3"	
"ATA"	"EH7"	"1"	"2427.9"	"2427.9"	"2427.9"	
"ATA"	"CBb"	"3"	"23.98"	"39.7"	"1.75"	
"ATA"	"Winonaite"	"1"	"11.3"	"11.3"	"11.3"	
"ATA"	"L4-an"	"1"	"57.2"	"57.2"	"57.2"	
"ATA"	"Aubrite-an"	"2"	"51.3"	"51.9"	"50.7"	
"ATA"	"E-an"	"5"	"18.86"	"31.0"	"10.6"	
"ATA"	"L-metal"	"1"	"0.39"	"0.387"	"0.387"	
"ATA"	"H-imp melt"	"1"	"1.7"	"1.7"	"1.7"	
"ATA"	"EH-imp melt"	"1"	"0.6"	"0.6"	"0.6"	
"ATA"	"LL5/6"	"1"	"3.2"	"3.2"	"3.2"	
"ATA"	"L3.0-3.9"	"1"	"424.1"	"424.1"	"424.1"	
"ATA"	"L3.5-3.8"	"1"	"73.0"	"73.0"	"73.0"	
"ATA"	"Mesosiderite-an"	"5"	"2012.58"	"10022.0"	"4.3"	
"ATA"	"H3.2-3.7"	"1"	"17.7"	"17.7"	"17.7"	
"ATA"	"L3.6-4"	"1"	"153.2"	"153.2"	"153.2"	
"URY"	"Iron, IAB complex"	"1"	"80000.0"	"80000.0"	"80000.0"	
"GTM"	"Iron, IVA-an"	"1"	"5720.0"	"5720.0"	"5720.0"	
"CUB"	"Iron, IAB?"	"1"	"1500.0"	"1500.0"	"1500.0"	
"ISL"	"L6"	"1"	"7500.0"	"7500.0"	"7500.0"	
"ATF"	"L4"	"74"	"57.06"	"1101.8"	"0.23"	
"ATF"	"LL5"	"12"	"269.97"	"2953.0"	"0.45"	
"ATF"	"H4"	"264"	"39.79"	"2812.0"	"0.46"	
"ATF"	"CM2"	"7"	"1.99"	"5.03"	"0.4"	
"ATF"	"L3"	"31"	"32.3"	"428.9"	"0.25"	
"ATF"	"H5"	"365"	"26.81"	"4680.0"	"0.38"	
"ATF"	"LL3"	"6"	"13.44"	"26.1"	"1.1"	
"ATF"	"LL4-6"	"2"	"12.45"	"17.5"	"7.4"	
"ATF"	"LL4"	"11"	"5.26"	"16.19"	"0.31"	
"ATF"	"CK4"	"1"	"10.1"	"10.1"	"10.1"	
"ATF"	"H3"	"32"	"151.57"	"4360.0"	"0.55"	
"ATF"	"L6"	"877"	"41.63"	"3695.0"	"0.03"	
"ATF"	"H6"	"113"	"8.42"	"222.0"	"0.45"	
"ATF"	"L5"	"636"	"37.74"	"1012.0"	"0.25"	
"ATF"	"Martian (shergottite)"	"2"	"8.74"	"9.97"	"7.5"	
"ATF"	"Pallasite"	"1"	"23.5"	"23.5"	"23.5"	
"ATF"	"Mesosiderite"	"12"	"65.74"	"396.4"	"0.17"	
"ATF"	"LL6"	"11"	"3.54"	"7.08"	"0.66"	
"ATF"	"Ureilite"	"11"	"19.63"	"143.4"	"0.64"	
"ATF"	"CO3"	"1"	"6.6"	"6.6"	"6.6"	
"ATF"	"Acapulcoite"	"1"	"2.19"	"2.19"	"2.19"	
"ATF"	"E"	"1"	"0.61"	"0.61"	"0.61"	
"ATF"	"CR2"	"2"	"221.63"	"442.6"	"0.66"	
"ATF"	"CR"	"2"	"0.93"	"1.0"	"0.86"	
"ATF"	"CV3"	"7"	"1.08"	"1.31"	"0.41"	
"ATF"	"Winonaite"	"1"	"2.06"	"2.06"	"2.06"	
"ATF"	"L3-6"	"1"	"51.2"	"51.2"	"51.2"	
"ATF"	"Eucrite-mmict"	"1"	"0.8"	"0.8"	"0.8"	
"ATF"	"L-imp melt"	"1"	"162.84"	"162.84"	"162.84"	
"ATF"	"L7"	"1"	"71.26"	"71.26"	"71.26"	
"ATF"	"H-metal"	"2"	"3.41"	"5.44"	"1.38"	
"ATF"	"H-imp melt"	"1"	"1.84"	"1.84"	"1.84"	
"ATF"	"L-metal"	"1"	"0.24"	"0.24"	"0.24"	
"ATF"	"OC"	"1"	"13.5"	"13.5"	"13.5"	
"ATF"	"Iron, IAB-ung"	"1"	"282.2"	"282.2"	"282.2"	
"ATF"	"Eucrite"	"1"	"0.23"	"0.23"	"0.23"	
"BWA"	"Lunar (anorth)"	"1"	"585.0"	"585.0"	"585.0"	
"BWA"	"Lunar (basalt)"	"1"	"13500.0"	"13500.0"	"13500.0"	
"BWA"	"H5"	"1"	"378.0"	"378.0"	"378.0"	
"BWA"	"H4/5"	"1"	"187.0"	"187.0"	"187.0"	
"QAT"	"H5"	"1"	"1500.0"	"1500.0"	"1500.0"	
"JAM"	"Iron, IIIAB"	"1"	"20500.0"	"20500.0"	"20500.0"	
"SGS"	"Iron, IIIAB"	"1"	"3480.0"	"3480.0"	"3480.0"	
"BOL"	"Iron, IAB-MG"	"1"	"12000.0"	"12000.0"	"12000.0"	
"BOL"	"H5"	"1"	"12.37"	"12.37"	"12.37"	
"HND"	"Iron, IAB-MG"	"1"	"2700.0"	"2700.0"	"2700.0"	
"GRL"	"L5"	"1"	"5288.0"	"5288.0"	"5288.0"	
"REU"	"H3.6"	"1"	"430.0"	"430.0"	"430.0"	
"PRK"	"Iron"	"1"	"101.0"	"101.0"	"101.0"	
"ISR"	"H5"	"1"	"40.0"	"40.0"	"40.0"	
